uttr_id,happy,angry,sad,neutral,worried,surprise,video_id,start,end,text
sample_00005527,0,1,0,0,0,0,sample_00005527,0,4.12,"But given your current situation, what can you do?"
sample_00005528,0,1,0,0,0,0,sample_00005528,0,3.52,"Ai Xiaotian, do you think you can rest easy now that your work is done? Be careful, I might fail your internship grade."
sample_00005529,0,0,0,1,0,0,sample_00005529,0,4,"Come to my birthday party, I'll introduce you to my friends."
sample_00005530,1,0,0,0,0,0,sample_00005530,0,3.12,"This made her parents speak as if they were very wronged, this 2203 came like this, and that 2201 had all the cameras installed."
sample_00005531,0,0,1,0,0,0,sample_00005531,0,3.63,You are becoming increasingly unreasonable now.
sample_00005532,0,0,0,0,1,0,sample_00005532,0,3.45,"Meet Nurse Lin, say hello to her for me."
sample_00005535,0,0,0,0,1,0,sample_00005535,0,1.4,"Xiao Mei, don't overthink it."
sample_00005536,1,0,0,0,0,0,sample_00005536,0,0.83,I'm rushing a program.
sample_00005537,1,0,0,0,0,0,sample_00005537,0,2.64,Let's each have a cup of milk tea and also get a box of donuts.
sample_00005538,1,0,0,0,0,0,sample_00005538,0,1.6,"She is willing to pay an exceptionally high price, wanting you to do that for her."
sample_00005539,0,1,0,0,0,0,sample_00005539,0,3.46,"I certainly won't, unless he makes himself clear."
sample_00005540,0,0,1,0,0,0,sample_00005540,0,2.24,"Genius is not born, it also relies on hard work later in life."
sample_00005542,0,1,0,0,0,0,sample_00005542,0,2.44,"When I was waiting for Gan Jing, I didn't delay my own life."
sample_00005544,0,1,0,0,0,0,sample_00005544,0,3.72,"Dean, hearing you say that, I suddenly feel like you're a young man."
sample_00005546,0,0,0,0,1,0,sample_00005546,0,7.32,"You're afraid you won't be able to get married, so you're trying to steal my boyfriend. You're even willing to betray your best friend. You're simply despicable, utterly despicable."
sample_00005548,1,0,0,0,0,0,sample_00005548,0,3.84,You are talking without experiencing it. Who has such a thing at home?
sample_00005551,0,1,0,0,0,0,sample_00005551,0,5.28,"The wines you've brought in, although they're not commonly seen in the market, you can fool others but you can't fool me."
sample_00005552,0,1,0,0,0,0,sample_00005552,0,3.28,The deposit secret key of the Du Family Foundation.
sample_00005553,0,0,0,1,0,0,sample_00005553,0,7.4,"The richer, the stingier."
sample_00005556,0,0,0,0,1,0,sample_00005556,0,6.32,"We're all neighbors, no need for formalities. It's just a couple more pairs of chopsticks, right? Later, I'll talk to your aunt and add a couple more dishes."
sample_00005557,0,0,0,1,0,0,sample_00005557,0,5.88,"I'm really glad you could stay, really."
sample_00005559,0,1,0,0,0,0,sample_00005559,0,4.76,"Of course I know, my explanation might be a bit difficult for you to accept."
sample_00005564,0,1,0,0,0,0,sample_00005564,0,1.48,Why are you persistently chasing after me? You're messing with an old maid of my age.
sample_00005566,0,0,0,0,0,1,sample_00005566,0,3.01,"I will pick you up from the hospital tomorrow, the house has already been cleaned up."
sample_00005572,1,0,0,0,0,0,sample_00005572,0,7.49,"So for this Thanksgiving gathering, I will hand it over to the young people in the company to plan. Let them brainstorm, it's their first time after all, there's nothing wrong with making it a bit lively."
sample_00005573,0,1,0,0,0,0,sample_00005573,0,6.04,
sample_00005575,1,0,0,0,0,0,sample_00005575,0,1,
sample_00005576,0,0,0,1,0,0,sample_00005576,0,2.22,"As for the specific thin strips, please ask Xiao Pang to help me organize them later."
sample_00005577,0,0,0,1,0,0,sample_00005577,0,4.76,How much effort we've put into this. You two can't let all our efforts be in vain.
sample_00005578,0,0,0,1,0,0,sample_00005578,0,2.8,Oh.
sample_00005582,1,0,0,0,0,0,sample_00005582,0,5.01,"So beautiful, they won't believe it, and they are worried that I will be deceived."
sample_00005585,1,0,0,0,0,0,sample_00005585,0,6.12,"This matter, you young people, don't get involved, keep your mouth shut, be cautious, and don't spread it around."
sample_00005586,0,1,0,0,0,0,sample_00005586,0,3.08,"Forty-eight thousand, this store?"
sample_00005587,0,1,0,0,0,0,sample_00005587,0,3.16,The impact that Zhang Jun's incident has brought to Teacher Ouyang is really quite significant.
sample_00005588,1,0,0,0,0,0,sample_00005588,0,3.36,"Dr. Zhang, what exactly is wrong with him?"
sample_00005589,0,0,0,1,0,0,sample_00005589,0,6.24,"We would like to ask, how is Sister Fanfan doing, oh?"
sample_00005590,1,0,0,0,0,0,sample_00005590,0,2.04,"Confident, responsible, I just like it this way."
sample_00005591,1,0,0,0,0,0,sample_00005591,0,8.64,Isn't Femina sharing with staff from other departments? It would be better to promote her to the position of Fashion Editor Assistant and make her a permanent employee.
sample_00005592,0,0,0,1,0,0,sample_00005592,0,2.4,Didn't you see your brother not even coming home?
sample_00005594,1,0,0,0,0,0,sample_00005594,0,5.88,"We are not going out. If there's anything else, remember to call me. The people from the community service station will come later."
sample_00005595,1,0,0,0,0,0,sample_00005595,0,5.72,"It's hard to hail a cab here, let me drive you instead. I have to pass by Ode to Joy on my way home from here anyway, so it's on my way."
sample_00005599,1,0,0,0,0,0,sample_00005599,0,1.32,
sample_00005600,0,0,1,0,0,0,sample_00005600,0,1.88,Teacher Sun is my idol.
sample_00005603,0,0,0,1,0,0,sample_00005603,0,2.32,Indeed.
sample_00005604,0,0,0,0,1,0,sample_00005604,0,2.01,"This is great, really great."
sample_00005605,0,0,0,1,0,0,sample_00005605,0,1.56,How did you get here?
sample_00005606,0,1,0,0,0,0,sample_00005606,0,3.96,"Back then, when I was driven to a dead end, I realized one thing, in this day and age, you can't rely on anyone but yourself."
sample_00005608,0,0,1,0,0,0,sample_00005608,0,1.2,"Accepted, I only heard these two words."
sample_00005609,0,1,0,0,0,0,sample_00005609,0,0.96,You can become a daughter-in-law now.
sample_00005615,0,0,0,0,1,0,sample_00005615,0,2.93,"Burns can be very painful. Additionally, we need to check for possible infections."
sample_00005617,1,0,0,0,0,0,sample_00005617,0,1.52,He also carries a bit of embarrassment.
sample_00005618,0,0,0,1,0,0,sample_00005618,0,4.32,Is it a small matter to buy a motorcycle for fifty thousand yuan? How much money do you have?
sample_00005619,0,0,1,0,0,0,sample_00005619,0,2.76,He collects all the paintings I do occasionally.
sample_00005621,0,0,0,1,0,0,sample_00005621,0,2.2,"I guess you also don't want others to know about this matter, right?"
sample_00005622,0,0,1,0,0,0,sample_00005622,0,12.68,"Also, when I wished you well before, whether it was in front of my parents or just between the two of us, I meant it sincerely."
sample_00005624,0,1,0,0,0,0,sample_00005624,0,8.88,"Without her, your life would be incomplete? Let me tell you, without me, there wouldn't be you at all! Go away, get out of here!"
sample_00005625,0,0,0,0,0,1,sample_00005625,0,2.68,"What do you mean I don't want a straw? I'm talking to you, the bald old comrade."
sample_00005626,0,0,1,0,0,0,sample_00005626,0,4,The old lady has been bedridden for many years.
sample_00005629,0,0,0,1,0,0,sample_00005629,0,2.61,"Send it to my dad immediately, it received great praise."
sample_00005630,0,1,0,0,0,0,sample_00005630,0,4.2,Why can't you stay at home and wait for me a little longer.
sample_00005631,1,0,0,0,0,0,sample_00005631,0,3.72,The company is the most taboo about these things. I believe they will definitely investigate thoroughly.
sample_00005632,0,1,0,0,0,0,sample_00005632,0,8.68,"I only know that you need that two hundred thousand now, and he is a good person, willing to lend it to you. What does it matter if he adds another two hundred thousand? It's not like you're not going to pay it back."
sample_00005633,1,0,0,0,0,0,sample_00005633,0,2.8,"Classmate, you've mistaken me for someone else, haven't you?"
sample_00005635,0,0,0,1,0,0,sample_00005635,0,1.2,Tongtong should be under my custody.
sample_00005637,0,1,0,0,0,0,sample_00005637,0,8.52,"Doctor, my mother is also not in good health, she can't take care of my father. I've been extremely busy these past few days, we have an international tender."
sample_00005638,0,0,1,0,0,0,sample_00005638,0,4.2,"Xiaoqiang, let's go home."
sample_00005639,0,0,0,1,0,0,sample_00005639,0,1.96,"Well, how serious is it?"
sample_00005641,1,0,0,0,0,0,sample_00005641,0,4.56,Do you have free time this afternoon? I happen to have the afternoon off today and I want to take Xiao Zhi to play in the garden downstairs. Would you like to join us?
sample_00005646,0,0,0,1,0,0,sample_00005646,0,3.04,"With your little bit of amateur skills, I'm not even interested."
sample_00005647,1,0,0,0,0,0,sample_00005647,0,2.8,Why can't I write? What can't be written? Isn't it just about being truthful and factual?
sample_00005649,0,0,0,1,0,0,sample_00005649,0,1.36,What's the point of living.
sample_00005650,0,1,0,0,0,0,sample_00005650,0,15.52,"She shouldn't get married for her parents. She shouldn't think about getting married just because she hears too much gossip outside. She should think about getting married with the person she likes, in order to grow old together."
sample_00005652,0,0,0,1,0,0,sample_00005652,0,3.12,"The taxi driver is in urgent need to use the bathroom, he insists on going up to the eighth floor."
sample_00005653,0,0,0,0,0,1,sample_00005653,0,1.64,Don't think you can show off just because you have a bit of money. What's so special about you?
sample_00005654,1,0,0,0,0,0,sample_00005654,0,2.44,I'm finding it increasingly difficult to understand what you're saying.
sample_00005655,0,0,0,1,0,0,sample_00005655,0,2.52,Brother Xiang.
sample_00005656,1,0,0,0,0,0,sample_00005656,0,3.52,"You must take good care of yourself, for you are my most important hope for the future."
sample_00005658,0,1,0,0,0,0,sample_00005658,0,2.24,You are not qualified to joke with me.
sample_00005660,0,0,0,1,0,0,sample_00005660,0,4.16,"I'm a bit tired and can't sleep, how about I take a nap in your car?"
sample_00005664,0,0,0,0,1,0,sample_00005664,0,2.33,"Just give the money and it's done, why are you still anxious? She's not a corner."
sample_00005666,0,0,0,1,0,0,sample_00005666,0,3.4,"But what about the other person? They have told you all their shortcomings, which shows their sincerity."
sample_00005667,0,0,0,1,0,0,sample_00005667,0,2.01,"Oh, I'm waiting for you."
sample_00005668,0,0,0,0,1,0,sample_00005668,0,9.93,"You, can you stop making trouble?"
sample_00005669,0,0,0,1,0,0,sample_00005669,0,3.2,"And if this situation continues, what should we do with these patients?"
sample_00005672,0,0,0,1,0,0,sample_00005672,0,6.36,"They insist on you transitioning from a romance film to a horror film, don't you think you look quite terrifying yourself?"
sample_00005673,1,0,0,0,0,0,sample_00005673,0,1.8,I thought it was stolen by a thief.
sample_00005674,1,0,0,0,0,0,sample_00005674,0,3.96,"You are just getting angry with yourself, you will only make him think you are weak and easy to bully."
sample_00005676,0,1,0,0,0,0,sample_00005676,0,3.92,"Reaching this point today, we must have hit a dead end in our relationship."
sample_00005678,0,0,0,0,1,0,sample_00005678,0,5.25,"Oh dear, raising one child is already hard enough, now I'm pregnant with another one, this is really a big burden."
sample_00005680,1,0,0,0,0,0,sample_00005680,0,2.68,"Jian, I knew it, sigh you."
sample_00005681,0,0,0,1,0,0,sample_00005681,0,5.88,"You've been back in the country for such a long time, I've asked you so many times, you've had so many opportunities to tell me, why didn't you say anything?"
sample_00005682,0,1,0,0,0,0,sample_00005682,0,3.48,"Xiaoqiang, mom has asked several hotels, can you help me think about it?"
sample_00005683,0,0,0,1,0,0,sample_00005683,0,2.12,"Yes, right, make a phone call."
sample_00005684,0,0,0,1,0,0,sample_00005684,0,3.04,"Mr. Wang, what are you trying to do? Are you trying to force me to take sides?"
sample_00005685,0,0,1,0,0,0,sample_00005685,0,0.68,"It's very important for us, Femina."
sample_00005686,0,0,1,0,0,0,sample_00005686,0,3.44,"This piece of jewelry is called ""Swallow in Front of the Hall""."
sample_00005688,0,1,0,0,0,0,sample_00005688,0,2.92,"Andy, I'm home too. That Yingqin is really different when it comes to driving."
sample_00005689,0,1,0,0,0,0,sample_00005689,0,1.8,They have been really good to me.
sample_00005693,1,0,0,0,0,0,sample_00005693,0,5.33,"But it's also good this way, it makes them develop slower, men won't cherish it if it's too easy to get."
sample_00005695,1,0,0,0,0,0,sample_00005695,0,4,"Then you'd better go back and educate Wu Xiaoliu properly, tell her not to associate with men or talk to them in the future."
sample_00005696,0,0,1,0,0,0,sample_00005696,0,3.8,"What should I do if she breaks down? Your company is big, so there should always be a position for me."
sample_00005700,0,1,0,0,0,0,sample_00005700,0,3.52,The safest thing for a woman is to make up her mind to rely on herself.
sample_00005701,0,1,0,0,0,0,sample_00005701,0,4.32,"It's really outrageous, if you stole it, you stole it, if you took it, you took it, you just need to admit it."
sample_00005703,0,1,0,0,0,0,sample_00005703,0,1.52,But I'm afraid the pressure is too much for me.
sample_00005704,0,0,0,1,0,0,sample_00005704,0,2.76,"Even if I used to care about you, I don't anymore. Get away from me."
sample_00005705,1,0,0,0,0,0,sample_00005705,0,2.93,"I'm giving you a task, take good care of Andy, there will be a generous reward."
sample_00005706,0,1,0,0,0,0,sample_00005706,0,5.04,"It's not my impulse! It was someone who bullied us, that's why I did it!"
sample_00005708,0,0,1,0,0,0,sample_00005708,0,17.08,"Back then, I was just a small village chief. Several big real estate developers came to Xin Jie and acted arrogantly."
sample_00005709,0,1,0,0,0,0,sample_00005709,0,7.68,"Okay, Dr. Shen, thank you for telling me this. I won't take up any more of your time."
sample_00005713,0,0,0,1,0,0,sample_00005713,0,2.72,"I was wrong, please don't take it to heart."
sample_00005714,1,0,0,0,0,0,sample_00005714,0,5.8,How could she do such a thing? I should have thought of it earlier.
sample_00005715,0,0,1,0,0,0,sample_00005715,0,2.88,
sample_00005716,0,0,0,1,0,0,sample_00005716,0,5.49,"Don't use your dad as a shield, what we are discussing now is about our life together."
sample_00005717,1,0,0,0,0,0,sample_00005717,0,6,"Well, marriage is quite good. If I had known marriage was like this, I should have gotten married earlier."
sample_00005719,0,1,0,0,0,0,sample_00005719,0,2.76,What a wonderful thing! Tell mom.
sample_00005721,1,0,0,0,0,0,sample_00005721,0,3.56,"The old man needs to be very careful when eating, taking small bites of his food. Soak it until it's soft before feeding it to him."
sample_00005722,0,1,0,0,0,0,sample_00005722,0,4.92,"Regretting staying, I should have scattered your ashes and then returned to the United States."
sample_00005727,1,0,0,0,0,0,sample_00005727,0,2.44,"Do a good deed every day, and this time it just happens to be your turn."
sample_00005730,0,0,1,0,0,0,sample_00005730,0,3.48,"If you throw it away again, I promise I will throw you away next time."
sample_00005732,0,0,1,0,0,0,sample_00005732,0,1.44,Didn't you also drive grandpa away for this house back then?
sample_00005734,0,0,0,0,0,1,sample_00005734,0,2.77,"Mom, Fangda has already eaten, I want to eat too!"
sample_00005738,0,1,0,0,0,0,sample_00005738,0,5.4,"Tonight, it's too rushed, I, I'm not prepared either."
sample_00005740,0,0,0,0,0,1,sample_00005740,0,3.88,"What kind of performance report do you like to read, a simple one or a fancy one?"
sample_00005742,0,0,0,0,1,0,sample_00005742,0,3.44,"Ling Jie, she has already been deceived miserably, we should help her."
sample_00005744,0,1,0,0,0,0,sample_00005744,0,1.48,I have to stay in the hospital.
sample_00005746,1,0,0,0,0,0,sample_00005746,0,7.89,"No matter how we got married, you must admit, for these thirty years, you have not been a good wife, and I have not been a good husband."
sample_00005747,1,0,0,0,0,0,sample_00005747,0,9.52,"Just look at her, with a pure and simple appearance that still retains some shadow, and a fiery, crab-like temper, it's seriously asymmetrical."
sample_00005749,0,1,0,0,0,0,sample_00005749,0,2.24,But I don't have any relatives or friends in Hong Kong.
sample_00005750,0,1,0,0,0,0,sample_00005750,0,3.52,"Don't call him assistant publisher, he's a publisher now, we're all one team here, no need to be so formal, just call him Extraordinary."
sample_00005754,0,0,0,0,0,1,sample_00005754,0,7,"Then I won't bother you anymore, could you please explain it to Brother Wei for me?"
sample_00005755,0,1,0,0,0,0,sample_00005755,0,6.08,"Wang Hao, what are you still insisting on? What spirituality do you still want? Who do you think you are?"
sample_00005756,0,0,0,1,0,0,sample_00005756,0,2.96,"Sure, no problem. Just go if you want to."
sample_00005757,1,0,0,0,0,0,sample_00005757,0,3.68,"That is to say, this time it came so suddenly, I almost got into trouble."
sample_00005758,0,0,0,1,0,0,sample_00005758,0,4.24,"After your novelty wears off and you stop accompanying him, it will cause him a second harm."
sample_00005759,0,0,0,0,0,1,sample_00005759,0,3.28,That's amazing! What are you hesitating about?
sample_00005760,1,0,0,0,0,0,sample_00005760,0,2.01,"However, it's fine now."
sample_00005761,1,0,0,0,0,0,sample_00005761,0,1.76,My mood has improved a lot all of a sudden.
sample_00005762,1,0,0,0,0,0,sample_00005762,0,10.6,"Then I won't wait for him. Here's the thing, a month ago, my former boss proposed a plan to merge with Memory Travel."
sample_00005763,1,0,0,0,0,0,sample_00005763,0,2.8,"I'm almost in my thirties, I want to get married as soon as possible."
sample_00005764,0,0,0,1,0,0,sample_00005764,0,3.84,
sample_00005765,1,0,0,0,0,0,sample_00005765,0,2.88,"Oh my, how cunning you are."
sample_00005769,0,1,0,0,0,0,sample_00005769,0,3.48,"Sister, please don't say that, you are both kind and sensible."
sample_00005770,0,1,0,0,0,0,sample_00005770,0,1.08,
sample_00005771,1,0,0,0,0,0,sample_00005771,0,2.67,I've been looking for you.
sample_00005772,1,0,0,0,0,0,sample_00005772,0,4.4,But what about our film? He is just one scene away from wrapping up.
sample_00005774,0,0,0,1,0,0,sample_00005774,0,7.88,"I know that this set and the one next door were left to you by your parents. This is your right, you can rent it to whoever you want. Okay? I'm leaving!"
sample_00005775,1,0,0,0,0,0,sample_00005775,0,7.58,"Dao Rong is pursuing women, just like you did back then."
sample_00005776,0,0,0,0,1,0,sample_00005776,0,2.63,"I'm telling you, if anything happens to Lan Lan, I won't let you off the hook."
sample_00005780,1,0,0,0,0,0,sample_00005780,0,3.4,
sample_00005781,1,0,0,0,0,0,sample_00005781,0,3.48,"What's wrong, are you jealous?"
sample_00005784,0,0,0,1,0,0,sample_00005784,0,4.68,"Please, could you not twist my fingers?"
sample_00005785,0,0,1,0,0,0,sample_00005785,0,1.79,Only then did he blurt out such an irrelevant remark.
sample_00005786,0,0,0,1,0,0,sample_00005786,0,4.68,"I am clear about this point, but the reason why all the girls are willing to be with me is because of my feelings for each of them."
sample_00005787,0,1,0,0,0,0,sample_00005787,0,3.28,"Don't worry, okay, bye."
sample_00005788,0,0,0,1,0,0,sample_00005788,0,2.88,"Zou's team, Zou's team, Xu Fei and Pan Yang have already arrived at the trading location."
sample_00005790,0,0,0,0,0,1,sample_00005790,0,3.08,"Under the circumstances where these two factors are not perfect, I definitely cannot do these well."
sample_00005791,0,0,0,1,0,0,sample_00005791,0,2.2,"Fei Ge, do you mean you want to teach us how to play the piano, Guo Guo?"
sample_00005796,0,1,0,0,0,0,sample_00005796,0,2.64,"Brother Bao is such a charmer, it is said that the number of well-known girlfriends he has introduced is at least a dozen."
sample_00005797,0,0,0,1,0,0,sample_00005797,0,1.44,Why are you sighing?
sample_00005798,0,0,0,1,0,0,sample_00005798,0,5.52,"I just remember this one time, it had a particularly big impact on me, because I indeed had pretty good skin."
sample_00005802,0,0,1,0,0,0,sample_00005802,0,2.16,I will pick you up for work. Hurry down after you pack your things.
sample_00005804,0,1,0,0,0,0,sample_00005804,0,2.56,
sample_00005807,0,0,1,0,0,0,sample_00005807,0,2.4,What do you know about this person's family background and character?
sample_00005808,0,0,0,1,0,0,sample_00005808,0,5,"Teacher Yuan, your eyesight is not good and you're preparing to retire, yet you still made a special piece for me. How could I possibly accept such a generous gift?"
sample_00005811,0,0,0,0,1,0,sample_00005811,0,2.64,"I got married, I know, but at least now you see my courage."
sample_00005814,0,0,1,0,0,0,sample_00005814,0,6.12,"He has recovered, everything is fine, but for Xiao Fan's family, it seems like there's no end in sight, can't see the finish line."
sample_00005815,0,0,0,1,0,0,sample_00005815,0,2.33,"So, if others don't meet your standards, they are wrong, is that correct?"
sample_00005816,0,0,1,0,0,0,sample_00005816,0,3.45,
sample_00005817,0,0,0,1,0,0,sample_00005817,0,2.44,"It's time for us to go home, I've called her."
sample_00005818,0,0,1,0,0,0,sample_00005818,0,8.05,"Even if I have to chase to the ends of the earth, even if it takes me until retirement, the real culprit must be brought to justice."
sample_00005820,0,0,0,1,0,0,sample_00005820,0,1.56,Oh.
sample_00005822,0,0,0,1,0,0,sample_00005822,0,1.08,Huh
sample_00005824,0,0,1,0,0,0,sample_00005824,0,1.56,"Understood, thank you."
sample_00005825,0,0,1,0,0,0,sample_00005825,0,1.17,Don't talk nonsense with me.
sample_00005826,0,0,0,1,0,0,sample_00005826,0,2.76,We haven't been in touch for many years.
sample_00005827,1,0,0,0,0,0,sample_00005827,0,0.84,
sample_00005828,0,0,0,1,0,0,sample_00005828,0,2.4,Mr. Chen is here.
sample_00005829,0,0,0,0,1,0,sample_00005829,0,0.83,Where are you from?
sample_00005830,0,0,1,0,0,0,sample_00005830,0,3.52,"He left without saying goodbye tonight, which really upset me."
sample_00005832,0,0,0,1,0,0,sample_00005832,0,5,"Someone told me that under the calm surface of the water, there are often turbulent undercurrents."
sample_00005833,0,0,0,1,0,0,sample_00005833,0,17.77,"The last time I saw my husband was in the bar we owned. That day, that woman came to find him, and he disappeared from the world after he left."
sample_00005834,0,0,0,0,1,0,sample_00005834,0,8.76,"Uh-huh, ah, yes, exactly, about today's matter, I really didn't know in advance."
sample_00005835,0,0,1,0,0,0,sample_00005835,0,5.48,"I now feel that my mother must be very uncomfortable, just talking about my divorce."
sample_00005836,1,0,0,0,0,0,sample_00005836,0,2.76,"Don't worry about this, even if I could accept it, Gu Qing would never agree."
sample_00005837,0,0,0,1,0,0,sample_00005837,0,6.16,"In the future, when dealing with Xue Sumei and her daughter, you must always be vigilant and careful not to be deceived."
sample_00005840,1,0,0,0,0,0,sample_00005840,0,4.72,"I've thought about it at home, do you dislike me because I confessed my feelings to you?"
sample_00005842,1,0,0,0,0,0,sample_00005842,0,2.55,Do you think I'm afraid to fall out with my family?
sample_00005846,0,0,0,0,1,0,sample_00005846,0,9.72,"The Feifan's birthday is coming, what gift should I give him?"
sample_00005847,1,0,0,0,0,0,sample_00005847,0,8.27,"The incident at the press conference was my fault. I know that my constant apologies won't make up for it, so I've decided to resign to take responsibility."
sample_00005848,0,0,0,1,0,0,sample_00005848,0,4.96,"I've made several calls to her, but she didn't answer, so I'm worried. I came to check on her. Do you know where she went?"
sample_00005849,0,0,0,1,0,0,sample_00005849,0,6.12,"Qiu Bozhao, it's true that you and her used to be boyfriend and girlfriend, but we are married now. No one forced you at gunpoint."
sample_00005854,0,0,0,1,0,0,sample_00005854,0,2.04,"Out of all the jerks and bosses, why did you choose Brother Da?"
sample_00005855,0,0,0,0,1,0,sample_00005855,0,4.13,"This is a hospital, we can't just talk about compensation."
sample_00005856,0,0,1,0,0,0,sample_00005856,0,4.28,"I didn't expect that he confessed his feelings to me on our first date, I was so excited that I agreed."
sample_00005858,0,0,1,0,0,0,sample_00005858,0,1.36,I'm so sorry about you two.
sample_00005860,0,0,1,0,0,0,sample_00005860,0,4.96,"The thing is, the aunt said, a woman specifically delivered two hundred thousand to them."
sample_00005862,0,1,0,0,0,0,sample_00005862,0,1.96,"I'm not saying that Brother Bao lacks responsibility, it's just that I feel."
sample_00005863,0,1,0,0,0,0,sample_00005863,0,4.13,"That's arbitrary, so arbitrary, it's really uncertain."
sample_00005864,0,0,1,0,0,0,sample_00005864,0,7.88,"You never even thought about why I wanted to die, did you? It's because I feel tortured being alive."
sample_00005865,1,0,0,0,0,0,sample_00005865,0,6.21,"I also have this feeling, can you help me look at something?"
sample_00005867,0,1,0,0,0,0,sample_00005867,0,0.96,"Then, that's even better."
sample_00005872,0,1,0,0,0,0,sample_00005872,0,8,"Ping'er, what are you doing? Why aren't you answering the phone? Um, I wanted to ask you, how do you plan to handle that matter?"
sample_00005873,0,0,0,0,1,0,sample_00005873,0,2.88,I live over there and happen to have a spare room. Would you like to move in with me for the time being?
sample_00005876,1,0,0,0,0,0,sample_00005876,0,1.6,Oh.
sample_00005879,0,1,0,0,0,0,sample_00005879,0,1.76,"I'm sorry, I misspoke."
sample_00005880,0,1,0,0,0,0,sample_00005880,0,2.04,"You can look down on me, but you can't look down on disabled people."
sample_00005881,0,0,0,1,0,0,sample_00005881,0,1.12,You're just looking at me like this.
sample_00005882,0,0,0,0,1,0,sample_00005882,0,2.2,I feel that it has already become a do-or-die situation.
sample_00005885,1,0,0,0,0,0,sample_00005885,0,4.09,That's so good? How come I've never seen you take my matters to heart like this?
sample_00005886,0,0,1,0,0,0,sample_00005886,0,0.92,Bless you all.
sample_00005887,0,0,0,1,0,0,sample_00005887,0,1.92,Yo! Everything is finished eating.
sample_00005888,0,0,0,1,0,0,sample_00005888,0,3.63,"Yes, not only her, I also have a bunch of women waiting for me to give them money."
sample_00005889,1,0,0,0,0,0,sample_00005889,0,3.36,"What's wrong? Go on, tell me what happened between you two, speak up."
sample_00005890,0,0,0,1,0,0,sample_00005890,0,5.2,"Today, Lao Tan told me that revealing the truth is not necessarily a virtue. Sometimes, the truth is a thorn that pierces one's heart."
sample_00005891,0,0,0,1,0,0,sample_00005891,0,4.52,"We'll be working together from now on. There's no need for any special favors. If there's anything you don't understand, feel free to ask me anytime."
sample_00005892,0,1,0,0,0,0,sample_00005892,0,2.04,Communicate your ideas with the heads of each subsidiary.
sample_00005893,0,0,0,0,0,1,sample_00005893,0,3.92,"This task seems quite big, are your old arms and legs still up for it? How about I give you a hand?"
sample_00005894,1,0,0,0,0,0,sample_00005894,0,4.36,"You need to give him a way out, so he can step down gracefully, right?"
sample_00005895,1,0,0,0,0,0,sample_00005895,0,4.04,June 11th is the memorial day of Shen Qiang's boyfriend.
sample_00005896,1,0,0,0,0,0,sample_00005896,0,5,"After work, I made plans to have dinner with Wei Wei. Of course, if you don't mind, we can also go as a group of four."
sample_00005897,0,0,1,0,0,0,sample_00005897,0,2.64,"If you deceive me and I find out, you can imagine the consequences yourself."
sample_00005898,0,1,0,0,0,0,sample_00005898,0,2.84,Because we really hate you
sample_00005900,0,0,1,0,0,0,sample_00005900,0,1.68,Cao Hanzhi，Get out!
sample_00005901,0,1,0,0,0,0,sample_00005901,0,2.88,"Yes, I am following you."
sample_00005903,0,1,0,0,0,0,sample_00005903,0,1.29,How do you know?
sample_00005907,0,1,0,0,0,0,sample_00005907,0,10.08,"At that time, most of the people who came to chat at Xiao Jinlong Lane were artists. Once, a man with a pale face, a slight hunchback, and dressed in a trendy suit walked in."
sample_00005908,0,0,0,1,0,0,sample_00005908,0,5.76,"If I don't live well, you all have to suffer with me, which is unfair to you."
sample_00005910,0,0,0,1,0,0,sample_00005910,0,7.08,"After all is said and done, it's still my fault. Yuan Hao, how have you changed so much in these ten years?"
sample_00005911,0,0,0,0,1,0,sample_00005911,0,6.12,"It's already half past ten in the morning. According to the regulations, I am doing the renovation within the allowed time. May I ask, where did I go wrong?"
sample_00005912,0,1,0,0,0,0,sample_00005912,0,2.52,"If you add a bit more money, you save on a chef, you earn more, right?"
sample_00005913,1,0,0,0,0,0,sample_00005913,0,2.71,"Hero, hero."
sample_00005916,0,0,0,1,0,0,sample_00005916,0,5.48,"It is impossible not to meet, except for one situation, which is that she has another man."
sample_00005919,0,1,0,0,0,0,sample_00005919,0,3.6,"You can't blame me for this, you can only blame Old Tan, Old Tan has more cars than I have shoes."
sample_00005923,1,0,0,0,0,0,sample_00005923,0,1.44,Will Miaozi know the secret of this treasure map?
sample_00005924,0,0,1,0,0,0,sample_00005924,0,6.92,"Two million is not a big deal for you, and besides, if I succeed, it's the best. If I don't, it won't have any impact on the company."
sample_00005927,0,0,0,1,0,0,sample_00005927,0,3.8,"How could that be? He committed suicide out of guilt, right?"
sample_00005933,0,0,0,1,0,0,sample_00005933,0,1.41,Look at yourself.
sample_00005936,0,1,0,0,0,0,sample_00005936,0,2.44,"He's looking for you again, what does he want to talk about?"
sample_00005938,1,0,0,0,0,0,sample_00005938,0,8.8,"We are in a car, you died, and I didn't even break a bone."
sample_00005939,0,0,0,0,1,0,sample_00005939,0,3.37,"As for him, can matchmaking be beneficial to his condition?"
sample_00005942,0,0,1,0,0,0,sample_00005942,0,8.96,"Alright, I will see him later and I'll tell him. Otherwise, you shouldn't wait here, it's quite messy. You should go ahead, and don't let your uncle wait too long."
sample_00005944,1,0,0,0,0,0,sample_00005944,0,5.64,"What I wanted to tell you is, look at my belly, it's getting bigger every day."
