uttr_id,video_id,start,end,text,valence,arousal,dominance
sample_00001463,sample_00001463,0,2.6,"But I can't, I need to succeed right now.",0.0,0.0,0.0
sample_00000430,sample_00000430,0,2.88,Just want to be an outstanding chef.,-0.55,-0.334,-0.702
sample_00004856,sample_00004856,0,6.09,"Thirty-five thousand is too low, isn't it? This car of mine should at least, at least sell for eighty thousand, right?",0.0,0.0,0.0
samplenew_00002947,samplenew_00002947,0,4.72,"The letter mentioned those things,",-0.812,0.648,-0.21
sample_00002402,sample_00002402,0,10.92,,-0.812,0.648,-0.21
sample_00004578,sample_00004578,0,2.0,But my mom is a person with particularly strong curiosity.,1.0,0.47,0.544
sample_00006340,sample_00006340,0,1.49,"Yes, I'm calm, listening to you guys.",1.0,0.47,0.544
sample_00005998,sample_00005998,0,6.44,"Last night I had a dream, I dreamt of a little boy.",0.0,0.0,0.0
sample_00003508,sample_00003508,0,5.68,"I made up my mind to come here today, I want to sort out some of my things.",-0.756,0.66,0.208
samplenew_00013666,samplenew_00013666,0,4.13,"Last time it was him who dismissed me from my squad leader position, I won't let it go now that I've grown up.",-0.55,-0.334,-0.702
sample_00003283,sample_00003283,0,2.92,"I won't go far, I'll be waiting downstairs. Let me know if there's anything.",1.0,0.47,0.544
sample_00002465,sample_00002465,0,8.6,,0.0,0.0,0.0
sample_00001652,sample_00001652,0,2.72,"Family matters, it's better not to make a scene outside.",1.0,0.47,0.544
sample_00000519,sample_00000519,0,1.44,Don't think you can just play dumb.,0.0,0.0,0.0
samplenew_00025931,samplenew_00025931,0,6.25,"Please answer truthfully, during the interrogation of Cao Dalong, did you use torture to extract confessions, causing him physical harm?",-0.756,0.66,0.208
sample_00006553,sample_00006553,0,4.8,Could it be related to Chen Fang?,1.0,0.47,0.544
sample_00000559,sample_00000559,0,3.46,"Let's start with practicing at our house. See what you like, I'll smash it all!",1.0,0.47,0.544
sample_00001340,sample_00001340,0,3.2,Is there anyone as frustrated as me? Is there anyone as pitiful as me?,-0.812,0.648,-0.21
sample_00004619,sample_00004619,0,2.72,"Big sister, you speak as if you're at a memorial service.",0.0,0.0,0.0
sample_00006202,sample_00006202,0,3.04,I stayed up late writing songs yesterday.,-0.55,-0.334,-0.702
sample_00004024,sample_00004024,0,3.12,"Um, when my mom was pregnant with me, she didn't vomit severely.",-0.756,0.66,0.208
sample_00005553,sample_00005553,0,7.4,"The richer, the stingier.",0.0,0.0,0.0
sample_00000502,sample_00000502,0,2.04,"Oh, sorry, I have already quit.",0.0,0.0,0.0
sample_00001359,sample_00001359,0,3.72,What's wrong with me? I'm currently looking for Sister Fan everywhere.,-0.756,0.66,0.208
sample_00005832,sample_00005832,0,5.0,"Someone told me that under the calm surface of the water, there are often turbulent undercurrents.",0.0,0.0,0.0
sample_00004938,sample_00004938,0,2.34,I completely don't remember when I went shopping or when I went on a picnic with friends.,-0.55,-0.334,-0.702
sample_00005510,sample_00005510,0,3.8,"But there are only four people in our department, and other departments pack their own stuff.",0.0,0.0,0.0
sample_00001368,sample_00001368,0,1.92,"So I have no choice but to settle for the next best thing, trying to win your mother back again.",-0.55,-0.334,-0.702
sample_00000722,sample_00000722,0,4.34,Look at this level of copywriting!,-0.55,-0.334,-0.702
sample_00006324,sample_00006324,0,6.52,"Apple Inc. is accused of discriminatory practices towards the Chinese market, allegedly involving anti-Chinese and insulting behavior.",0.0,0.0,0.0
sample_00005002,sample_00005002,0,1.68,"Wipe your face, it can make you feel cooler.",-0.812,0.648,-0.21
sample_00004572,sample_00004572,0,1.96,"I, I, I scolded him harshly, scolded him so much that I left him dumbfounded.",0.0,0.0,0.0
sample_00005895,sample_00005895,0,4.04,June 11th is the memorial day of Shen Qiang's boyfriend.,1.0,0.47,0.544
sample_00006474,sample_00006474,0,2.08,I will sleep with you.,0.568,0.71,0.078
sample_00001418,sample_00001418,0,3.92,"Alright, I'll keep it for you.",0.0,0.0,0.0
sample_00000065,sample_00000065,0,2.84,Received. Continue monitoring and stay concealed.,-0.756,0.66,0.208
sample_00006910,sample_00006910,0,5.12,"However, as far as I know, for engineering projects, the profits should be quite transparent.",-0.55,-0.334,-0.702
sample_00000014,sample_00000014,0,4.56,"Since Steven has already left, you should be very clear about your situation.",-0.812,0.648,-0.21
sample_00003305,sample_00003305,0,10.88,Haven't you studied abroad? Aren't you just a returnee? What's so great about that? You shouldn't look down on others.,-0.756,0.66,0.208
sample_00001485,sample_00001485,0,5.68,"Why is it so hard, Vivi, if you really think I'm doing this for your own good.",1.0,0.47,0.544
sample_00003570,sample_00003570,0,4.36,"I understand now, I can handle this matter well.",-0.812,0.648,-0.21
sample_00001511,sample_00001511,0,3.64,"Go on, keep sleeping, sleeping, sleeping, hoping to wake up tomorrow morning.",-0.55,-0.334,-0.702
samplenew_00012284,samplenew_00012284,0,6.56,"Stop right there, what's going on, Xiaoyu? Hasn't mom told you before, you can't eat too much chocolate, you already had two pieces last night.",0.0,0.0,0.0
sample_00003740,sample_00003740,0,1.21,"At this dosage, she consumes four bottles a day.",-0.756,0.66,0.208
sample_00002461,sample_00002461,0,6.24,"When looking for a partner, you must consider what their parents are like! Especially their mother!",-0.55,-0.334,-0.702
sample_00005121,sample_00005121,0,6.68,"Take a good reflection, I still have a lot of things to do! This is the last time I will take care of both of you. From now on, do whatever you want!",0.568,0.71,0.078
sample_00004686,sample_00004686,0,3.4,"It's not important who invites who, you're being too formal.",-0.55,-0.334,-0.702
sample_00005447,sample_00005447,0,1.36,I didn't ask her the next day.,1.0,0.47,0.544
sample_00004025,sample_00004025,0,4.05,"I tell you, I will absolutely not divorce from this marriage, not even if I die.",1.0,0.47,0.544
sample_00006601,sample_00006601,0,4.84,"I like your straightforward personality, and how loyal you are to your friends.",-0.812,0.648,-0.21
samplenew_00070449,samplenew_00070449,0,7.29,"Yes, Li Man, I'm sorry about what happened last time. I apologize for the trouble caused by Yu Guang.",-0.812,0.648,-0.21
sample_00000999,sample_00000999,0,3.12,The thing that saddens me the most is that you are not happy.,0.0,0.0,0.0
sample_00001469,sample_00001469,0,2.3,"Mom, is your blood pressure okay?",0.0,0.0,0.0
sample_00006528,sample_00006528,0,3.8,"Old Wang, you always tell me you're busy, but you never tell me what you're actually busy with. What are you really up to?",-0.756,0.66,0.208
samplenew_00011610,samplenew_00011610,0,8.08,"Today's actions were merely due to a moment of urgency, a minor punishment to serve as a major warning. Furthermore, His Majesty only forbade the Prince of Qi from stepping out, but he didn't say that outsiders couldn't enter.",0.0,0.0,0.0
sample_00000731,sample_00000731,0,5.76,Do you think it's reliable to let a jerk judge whether another person is a jerk or not?,-0.812,0.648,-0.21
sample_00002885,sample_00002885,0,4.52,"You're indeed right, it was Mr. Cheng who gave up, he voluntarily withdrew from the competition.",-0.756,0.66,0.208
sample_00005401,sample_00005401,0,5.2,,-0.756,0.66,0.208
sample_00000134,sample_00000134,0,1.72,"Why are you blaming me? It's really happened, mom.",1.0,0.47,0.544
sample_00003382,sample_00003382,0,2.88,"I guess it's about time for you to go to work, is it convenient for you to chat for a bit?",1.0,0.47,0.544
sample_00004501,sample_00004501,0,4.0,"I found such a beautiful moonlight and wanted to share it with someone, but I didn't want to find anyone else.",-0.812,0.648,-0.21
sample_00004655,sample_00004655,0,2.76,Then could you help me find some people online who need financial aid and donate the money to them?,0.0,0.0,0.0
samplenew_00006851,samplenew_00006851,0,4.86,Am I being too greedy? For both love and career.,-0.55,-0.334,-0.702
sample_00001266,sample_00001266,0,26.8,"The incident yesterday was my fault, I'm sorry. I really can't behave like a normal person. If it bothers you, you can pretend the marriage proposal never happened.",-0.55,-0.334,-0.702
sample_00000596,sample_00000596,0,4.68,"I've been feeling empty and lost lately, with no end in sight. To be honest, it's been a tough time.",0.0,0.0,0.0
sample_00001844,sample_00001844,0,7.04,"Seeing Xiao Fan drunk downstairs, crying on a rock, looking back now, there really was a problem.",1.0,0.47,0.544
sample_00006211,sample_00006211,0,2.56,"Oh Cao Xiaoqiang, you've made me so sad.",1.0,0.47,0.544
sample_00005556,sample_00005556,0,6.32,"We're all neighbors, no need for formalities. It's just a couple more pairs of chopsticks, right? Later, I'll talk to your aunt and add a couple more dishes.",-0.812,0.648,-0.21
sample_00006945,sample_00006945,0,2.85,"Then please send me the phone number on my mobile, I will check it later.",-0.55,-0.334,-0.702
sample_00006085,sample_00006085,0,5.32,Either it's giving love. Do you acknowledge it in this regard.,-0.756,0.66,0.208
samplenew_00018737,samplenew_00018737,0,5.04,It means that others have to take on extra responsibilities for you. Do you think anyone has such energy now?,-0.55,-0.334,-0.702
sample_00005445,sample_00005445,0,6.32,"Do you know how we have been through all these years? Look at Xiujuan, look at mom, how can you talk to me like this.",1.0,0.47,0.544
sample_00000019,sample_00000019,0,4.56,"Drinking too much hurts the body, but not drinking enough hurts my heart.",1.0,0.47,0.544
sample_00004767,sample_00004767,0,4.4,"I understand, Grandma, I am a straightforward person, I will definitely speak my mind.",0.0,0.0,0.0
samplenew_00012956,samplenew_00012956,0,5.02,I really feel that I'm completely exhausted and can't fight anymore.,0.0,0.0,0.0
sample_00003885,sample_00003885,0,5.26,"If the company feels that even the best performers can't get promoted, I seriously doubt whether I should continue to stay here.",0.0,0.0,0.0
sample_00002591,sample_00002591,0,2.4,What should we do?,-0.756,0.66,0.208
sample_00006459,sample_00006459,0,9.44,"Anyway, I think it's pretty good. If only I had the talent of Teacher Wang and the money of Jin Ke.",1.0,0.47,0.544
sample_00001449,sample_00001449,0,3.83,Can't hit.,-0.756,0.66,0.208
sample_00000436,sample_00000436,0,4.56,"When he says I'm annoying, I really want to cry.",-0.756,0.66,0.208
sample_00002973,sample_00002973,0,1.79,An extra way out.,0.0,0.0,0.0
sample_00003564,sample_00003564,0,5.84,What's the trouble with this? You are helping the little puppy. I'm also very happy that you trust us so much.,-0.55,-0.334,-0.702
sample_00003931,sample_00003931,0,2.16,"It's been many years since we last met, I thought I would never see you again.",0.0,0.0,0.0
sample_00001382,sample_00001382,0,3.28,"But as for me, I really enjoy when others cling to me.",-0.812,0.648,-0.21
sample_00003575,sample_00003575,0,3.84,"Forget it, you've completed your task anyway. Off you go, goodbye.",0.0,0.0,0.0
sample_00003092,sample_00003092,0,3.92,"So it's revenge, right? You take revenge on everyone, and it makes you feel particularly at ease and extremely happy.",-0.756,0.66,0.208
sample_00003072,sample_00003072,0,7.45,"There's nothing shallow or not shallow about it, falling in love over time is wonderful, and love at first sight is also wonderful.",1.0,0.47,0.544
sample_00003330,sample_00003330,0,1.84,"Because they are too young, and so young to lose their youth.",0.0,0.0,0.0
sample_00001584,sample_00001584,0,3.12,My foster parents told me that my mother didn't leave anything for me when she passed away.,0.0,0.0,0.0
sample_00001672,sample_00001672,0,2.8,"Honey, what did you just say? Could you repeat that?",-0.756,0.66,0.208
samplenew_00008756,samplenew_00008756,0,6.14,"Brother Chen, these are all used for taking wedding photos.",0.568,0.71,0.078
sample_00002775,sample_00002775,0,2.88,"Explanation, what is there to explain? Isn't explanation just a cover-up?",-0.55,-0.334,-0.702
sample_00001492,sample_00001492,0,6.4,"Look at yourself, you are a emotional cheater. You can deceive anyone, but you insist on deceiving Gan Jing. I almost got deceived by you too.",1.0,0.47,0.544
sample_00007008,sample_00007008,0,3.16,The only assessment criterion is whether you can do your job well and make your boss worry-free.,0.0,0.0,0.0
sample_00006576,sample_00006576,0,3.0,The harm that all criminal suspects bring to their families is quite significant.,1.0,0.47,0.544
sample_00003516,sample_00003516,0,5.68,"I think, you know, this Ouyang from the past, he's back again. Look, isn't it nice for him to stay in the emergency room?",1.0,0.47,0.544
sample_00000951,sample_00000951,0,5.56,"It seems like everyone became broke overnight, sigh, it's just a hard life, I should just lie down on the ground.",-0.756,0.66,0.208
sample_00001634,sample_00001634,0,2.25,"Well, after all, Fanfan is younger than me.",-0.756,0.66,0.208
sample_00000865,sample_00000865,0,2.88,"Feeling regret, or, or panic.",0.0,0.0,0.0
sample_00005183,sample_00005183,0,2.64,The matters concerning the children are all gone.,-0.756,0.66,0.208
sample_00003638,sample_00003638,0,3.56,"Make a hasty decision? After all, this is a lifetime thing.",0.568,0.71,0.078
sample_00005639,sample_00005639,0,1.96,"Well, how serious is it?",0.0,0.0,0.0
sample_00006904,sample_00006904,0,3.07,"Okay, running the company well is our common responsibility.",1.0,0.47,0.544
sample_00003130,sample_00003130,0,3.64,"As for the money, if you want to use it, go ahead. If you don't want to use it, then give it to me.",1.0,0.47,0.544
samplenew_00021881,samplenew_00021881,0,4.47,"For instance, if you were to bite on the head of our old secretary Zhao Lichun.",0.0,0.0,0.0
sample_00006757,sample_00006757,0,3.32,"Whoever hits this rod the farthest, wins.",1.0,0.47,0.544
sample_00006317,sample_00006317,0,10.84,"We've had enough! Today, here, at my dear sister Xia Xiaoxiao's wedding, I invite all those who, like us, have had enough of this clichéd life, to join us.",-0.55,-0.334,-0.702
sample_00003773,sample_00003773,0,2.64,Huh? You're talking about Jiahe.,0.0,0.0,0.0
sample_00001685,sample_00001685,0,3.08,You men just know how to sweet talk and deceive those girls in their twenties.,0.0,0.0,0.0
sample_00001064,sample_00001064,0,1.8,Do you know who is there?,-0.756,0.66,0.208
sample_00000062,sample_00000062,0,3.04,"He is like a ticking time bomb now, you never know when he might explode.",-0.756,0.66,0.208
sample_00002350,sample_00002350,0,4.05,"Mom, if you want to make a call, just do it. I can't control you anyway.",-0.812,0.648,-0.21
sample_00005449,sample_00005449,0,3.6,"This is the last time I make revisions! The last time, remember that!",1.0,0.47,0.544
sample_00004553,sample_00004553,0,4.8,"I can't even write an annual summary, I can only silently do some miscellaneous tasks for my boss to pick.",1.0,0.47,0.544
sample_00004545,sample_00004545,0,1.56,"Hey, Xiao Qiang.",1.0,0.47,0.544
sample_00004213,sample_00004213,0,2.0,Didn't he say he would wait for me for a lifetime?,1.0,0.47,0.544
sample_00000034,sample_00000034,0,1.24,What?,0.0,0.0,0.0
sample_00000582,sample_00000582,0,4.0,You are still so dull.,-0.812,0.648,-0.21
sample_00002013,sample_00002013,0,0.88,What do you think?,0.0,0.0,0.0
sample_00005629,sample_00005629,0,2.61,"Send it to my dad immediately, it received great praise.",0.0,0.0,0.0
sample_00000766,sample_00000766,0,2.0,"Stop thinking about it, let's leave it to fate.",1.0,0.47,0.544
sample_00004316,sample_00004316,0,2.63,I'm unlucky to meet a woman like you.,-0.756,0.66,0.208
sample_00002046,sample_00002046,0,2.2,How did they end up together?,-0.55,-0.334,-0.702
sample_00005378,sample_00005378,0,4.4,I didn't bring my phone and I'm really worried. I don't know his friends here.,-0.55,-0.334,-0.702
sample_00006990,sample_00006990,0,3.76,Do you remember what you said and did last night?,0.0,0.0,0.0
sample_00006917,sample_00006917,0,1.64,Let's be serious.,0.0,0.0,0.0
sample_00003920,sample_00003920,0,2.38,,-0.756,0.66,0.208
sample_00005517,sample_00005517,0,3.04,"I can't explain clearly about what happened today, I'll just repeat what I said, believe it or not, it's up to you.",0.0,0.0,0.0
sample_00005876,sample_00005876,0,1.6,Oh.,1.0,0.47,0.544
sample_00003390,sample_00003390,0,3.84,"That won't be a problem, I will call them right now and ask.",1.0,0.47,0.544
sample_00006798,sample_00006798,0,7.2,"I still took the money. Director Zeng, did the hospital say whether they will punish me or not?",1.0,0.47,0.544
sample_00006408,sample_00006408,0,5.05,"No, when I went down, I saw the back of a red off-road vehicle.",-0.55,-0.334,-0.702
sample_00002096,sample_00002096,0,3.08,"Look at me, these past few days I've been preoccupied with entertaining guests.",0.0,0.0,0.0
sample_00000153,sample_00000153,0,1.57,"Director Bai, you're also paying attention to this matter!",0.568,0.71,0.078
sample_00001978,sample_00001978,0,3.16,"I've noticed something off about you these past few days, did you take the wrong medication or something?",-0.756,0.66,0.208
sample_00000159,sample_00000159,0,4.24,"Speak up, how much money would make you willing to leave our family, Jiang Lai.",1.0,0.47,0.544
sample_00002480,sample_00002480,0,3.32,"You doctors sure talk a lot. Fine, go ahead.",-0.756,0.66,0.208
sample_00003177,sample_00003177,0,1.29,The female police officers nowadays are very beautiful.,1.0,0.47,0.544
sample_00002533,sample_00002533,0,6.08,"Kun, I don't mean anything else, these shoes are Gan Jing's favorite, so I'll give them to both of you.",-0.55,-0.334,-0.702
sample_00004738,sample_00004738,0,3.12,"Director, I would like to recommend a photographer.",1.0,0.47,0.544
samplenew_00015115,samplenew_00015115,0,4.84,"The hanging village is now your home, and your farmland remains unchanged, it's still yours.",-0.812,0.648,-0.21
sample_00006742,sample_00006742,0,2.28,"You said, why did you push me?",-0.812,0.648,-0.21
sample_00003891,sample_00003891,0,1.08,Waiting for you to rob the gold shop.,-0.812,0.648,-0.21
sample_00002986,sample_00002986,0,3.96,"It's not sudden at all. After the meeting yesterday, I went back and thought about it carefully.",0.0,0.0,0.0
sample_00004425,sample_00004425,0,4.8,"Look out above! I'm telling you, like this, since it's all such a waste, we'll change the boxed meals later.",-0.55,-0.334,-0.702
sample_00006618,sample_00006618,0,7.37,"It's better to endure short-term pain than long-term suffering. She finally came back, and of course, I hope she can stay by my side, but she is struggling to free herself.",0.0,0.0,0.0
sample_00000647,sample_00000647,0,2.76,"Ah, come back, let's eat and drink.",1.0,0.47,0.544
sample_00005241,sample_00005241,0,2.92,"The advertisement has been out for half a day, and the client hasn't received a single phone call.",-0.756,0.66,0.208
samplenew_00012566,samplenew_00012566,0,8.52,"Is it not possible to sell it? I feel frustrated seeing it there every day. Our home is already small, having such a big thing lying around is really annoying.",0.0,0.0,0.0
sample_00004191,sample_00004191,0,5.68,"What a trap! Your aunt is worried that you'll eat instant noodles every day and ruin your health, but you don't appreciate it.",0.0,0.0,0.0
sample_00000641,sample_00000641,0,1.0,,0.0,0.0,0.0
sample_00001996,sample_00001996,0,1.08,"I'm coming, I can do it!",-0.756,0.66,0.208
sample_00003350,sample_00003350,0,2.92,,-0.55,-0.334,-0.702
sample_00001233,sample_00001233,0,2.96,"You are already very upset, but I still bring up your son's matter.",0.0,0.0,0.0
sample_00004857,sample_00004857,0,3.72,"Be wary of those two, like two people with severe colds, they can infect each other, you know?",-0.756,0.66,0.208
sample_00000907,sample_00000907,0,7.46,"Being a good son-in-law, it's always my wife who scolds my mother, and I dare not scold her mother. Even when I buy a pot of soy sauce, she suspects me of taking kickbacks.",1.0,0.47,0.544
sample_00000327,sample_00000327,0,1.96,"What you said is so abrupt, isn't it?",-0.756,0.66,0.208
sample_00001145,sample_00001145,0,5.76,"The fire is out, I'm alive, but I've lost my sense of smell and taste, is that okay?",-0.756,0.66,0.208
sample_00004322,sample_00004322,0,6.04,"Fei Ge, haven't you gotten up yet? Sorry for disturbing you. The TV station called us.",-0.756,0.66,0.208
sample_00005828,sample_00005828,0,2.4,Mr. Chen is here.,0.0,0.0,0.0
sample_00002130,sample_00002130,0,7.4,"""Mung bean soup is a summer drink. Master Zhang lives in the courtyard at the end of winter and the beginning of spring. How do you expect him to drink mung bean soup now?""",0.0,0.0,0.0
sample_00004886,sample_00004886,0,5.64,The house of my brother was bought by my parents. They are worried that my sister-in-law might cause a divorce and divide the property.,-0.756,0.66,0.208
sample_00005463,sample_00005463,0,2.52,"Well, I am indeed a bit selfish.",1.0,0.47,0.544
sample_00004317,sample_00004317,0,7.44,"Cheng Jun, as your friend, I must say I disagree with this matter.",-0.756,0.66,0.208
sample_00006638,sample_00006638,0,10.52,Any man who has been involved with the women of the He family has lived a miserable life. I don't want Wei Wei to end up like them.,1.0,0.47,0.544
samplenew_00015402,samplenew_00015402,0,5.32,"Wait a moment, Dad.",0.0,0.0,0.0
sample_00000218,sample_00000218,0,4.24,"Isn't it thirty eight degrees that hasn't arrived yet? Thirty eight degrees is considered a fever, isn't it funny when I go here?",-0.756,0.66,0.208
sample_00004265,sample_00004265,0,3.24,"We are on the way back, driving from there.",-0.812,0.648,-0.21
sample_00004577,sample_00004577,0,6.64,"I don't have such high expectations, I am a person who has made mistakes, taking one step at a time.",-0.756,0.66,0.208
sample_00004273,sample_00004273,0,2.44,"It's not for me to eat, if you can make a cake, it will be convenient for you to find a boyfriend in the future, right?",1.0,0.47,0.544
sample_00000233,sample_00000233,0,7.84,,1.0,0.47,0.544
sample_00000259,sample_00000259,0,4.12,"Mom, I've taken over the company now, can you please stop worrying so much?",0.0,0.0,0.0
sample_00005056,sample_00005056,0,7.73,"Speaking of the devil, here comes Cao Cao. I'll stop talking to you for now, I want to hear what he has to say to me.",1.0,0.47,0.544
sample_00001746,sample_00001746,0,0.52,You are the third party trying to break up me and Yuan Hao.,-0.756,0.66,0.208
sample_00000548,sample_00000548,0,1.96,,1.0,0.47,0.544
sample_00001796,sample_00001796,0,8.16,"Alright, alright, I won't ask. But I think, if you're feeling bad right now, you must let it all out and cry.",-0.812,0.648,-0.21
sample_00004161,sample_00004161,0,1.44,Don't you care about me at all?,1.0,0.47,0.544
sample_00000595,sample_00000595,0,1.08,"I don't care, I want an answer from you right now.",0.0,0.0,0.0
samplenew_00020141,samplenew_00020141,0,5.96,"He heard that I was sick, oh no, he heard that my throat was itchy, and he came to check on me on his way.",-0.55,-0.334,-0.702
samplenew_00021831,samplenew_00021831,0,4.04,"After finishing work and running two laps, I managed to clear up a lot of things in my mind.",-0.756,0.66,0.208
sample_00001371,sample_00001371,0,5.28,"Oh no, if I really give birth to an unhealthy child, then his whole life will be ruined.",0.0,0.0,0.0
sample_00003289,sample_00003289,0,1.28,I am going to work!,-0.756,0.66,0.208
sample_00002589,sample_00002589,0,3.8,"Let's discuss this, how about you come back to the country with me?",-0.55,-0.334,-0.702
sample_00003094,sample_00003094,0,2.8,"This is too much, call the consumer association, let the TV station come and expose it.",1.0,0.47,0.544
sample_00001160,sample_00001160,0,1.92,I'm smoking a cigarette at the door.,0.0,0.0,0.0
sample_00006375,sample_00006375,0,1.16,,1.0,0.47,0.544
sample_00004405,sample_00004405,0,2.48,"Bro, do you want to chat with me?",-0.55,-0.334,-0.702
sample_00004526,sample_00004526,0,2.64,"You all are laughing at me behind my back, aren't you? Or maybe even stabbing me in the back.",-0.756,0.66,0.208
sample_00000213,sample_00000213,0,2.6,Is it useful to ask you? Are you ready to be a father? Luo Yiyang.,-0.812,0.648,-0.21
sample_00001797,sample_00001797,0,2.76,"Three thousand a month, isn't that your entire salary?",-0.55,-0.334,-0.702
sample_00003342,sample_00003342,0,7.56,"For him, hundreds of thousands is not a small amount. I guess my illness could bankrupt him.",-0.756,0.66,0.208
sample_00002101,sample_00002101,0,2.36,"Just deal with the problem in a simple and crude way, man up, tell him, nothing else, just this.",0.0,0.0,0.0
sample_00000653,sample_00000653,0,2.55,Extra care for my body.,0.0,0.0,0.0
sample_00001354,sample_00001354,0,1.65,Hahaha.,0.0,0.0,0.0
sample_00000886,sample_00000886,0,2.12,Whether he can persist or not depends on his sense of autonomy.,0.0,0.0,0.0
sample_00002772,sample_00002772,0,4.2,"Look at the three of you, what do you look like?",-0.812,0.648,-0.21
sample_00004950,sample_00004950,0,5.08,I heard from Lao Yan that you have kept the person here.,0.0,0.0,0.0
sample_00004548,sample_00004548,0,6.48,"Everything is fine, it's just that mom always talks about you.",0.0,0.0,0.0
sample_00006593,sample_00006593,0,3.24,"I left the Civil Affairs Bureau, and I just thought about my departure.",-0.55,-0.334,-0.702
sample_00002339,sample_00002339,0,2.83,"We think for you, and you also need to think for us.",1.0,0.47,0.544
sample_00000464,sample_00000464,0,2.8,"Thank you, thank you, thank you, our whole family is grateful to you.",-0.756,0.66,0.208
samplenew_00070061,samplenew_00070061,0,4.73,"When it comes to accounting, if you miss this opportunity, there won't be another one.",1.0,0.47,0.544
samplenew_00023864,samplenew_00023864,0,4.39,"The code name is ""Get Up and Be Healthy and Happy"", Mr. Li is really smart.",0.0,0.0,0.0
sample_00000808,sample_00000808,0,5.28,"What should I do? They are waiting at home. If I don't give them money, they won't leave.",0.568,0.71,0.078
sample_00001277,sample_00001277,0,1.76,Why don't you call the boss lady first?,1.0,0.47,0.544
sample_00001353,sample_00001353,0,6.56,"Honestly, how long do you plan to take to forget Yue Xiang?",-0.812,0.648,-0.21
sample_00000004,sample_00000004,0,5.49,"I called, but the line was busy, and he insisted that I must go alone, otherwise he would destroy the golden Buddha.",-0.812,0.648,-0.21
sample_00003549,sample_00003549,0,1.56,I willingly took the bait.,-0.756,0.66,0.208
sample_00006617,sample_00006617,0,1.4,Everyone must be envious of the guaranteed harvest regardless of drought or flood.,-0.55,-0.334,-0.702
sample_00002249,sample_00002249,0,7.16,"Yeah, so I should treat you to a meal. Whatever you want to eat, just let me know. But remember, once this opportunity is gone, it won't come again.",0.568,0.71,0.078
sample_00003059,sample_00003059,0,2.71,Can you let me take leave from today on.,1.0,0.47,0.544
sample_00004211,sample_00004211,0,1.16,Hurry up and sit down for a meal.,-0.756,0.66,0.208
sample_00000627,sample_00000627,0,4.52,"I am a police officer, he is a fugitive, what else could our relationship be?",1.0,0.47,0.544
sample_00002521,sample_00002521,0,3.17,"Thank you! Oh, by the way, I've brought all the things you asked me to buy for you.",-0.55,-0.334,-0.702
sample_00003484,sample_00003484,0,1.0,Can't do this.,1.0,0.47,0.544
sample_00006577,sample_00006577,0,3.52,"Alright, with your word, uncle trusts you. I will help you solve this matter.",1.0,0.47,0.544
sample_00001521,sample_00001521,0,7.76,"Niu Niu, I'm sorry for bothering you. I just wanted to ask if you were the one who told Xiao Nan about that matter?",-0.55,-0.334,-0.702
sample_00002346,sample_00002346,0,2.48,The most expensive one costs about ten thousand yuan.,0.0,0.0,0.0
sample_00000694,sample_00000694,0,13.56,"I understand, one wants me to leave quickly, one wants me not to go. None of you are good people. I'm so old, but I've been kicked around by you guys.",-0.55,-0.334,-0.702
sample_00003274,sample_00003274,0,3.8,I have already made arrangements to meet with the parents of the child.,0.0,0.0,0.0
sample_00003159,sample_00003159,0,1.52,Being one year older or one year younger has already escalated to a matter of principle.,-0.55,-0.334,-0.702
sample_00000980,sample_00000980,0,1.96,Thank you.,-0.812,0.648,-0.21
sample_00005946,sample_00005946,0,1.92,Three days.,-0.756,0.66,0.208
sample_00003601,sample_00003601,0,1.93,What are you doing there?,-0.812,0.648,-0.21
sample_00001106,sample_00001106,0,2.68,"I have a headache, I'm taking a leave.",1.0,0.47,0.544
sample_00000358,sample_00000358,0,3.92,"She grew up in a single-parent family, always living with her mother.",0.0,0.0,0.0
sample_00006572,sample_00006572,0,4.96,"Well, yes, it's silly.",-0.812,0.648,-0.21
sample_00002157,sample_00002157,0,2.93,"I can get off work early today, do you want to pick up Xiao Guan and have dinner together?",-0.756,0.66,0.208
sample_00003693,sample_00003693,0,6.2,"Also, if you defame my reputation and innocence in front of my company's employees, of course I will sue you.",-0.756,0.66,0.208
sample_00002844,sample_00002844,0,3.12,"Anyway, it was the day after Gan Jing's wedding, suddenly the dumplings started to taste different.",-0.756,0.66,0.208
sample_00004104,sample_00004104,0,6.8,"Can I stop worrying? You, this child, have never known how to behave since you were young. When I ask you to plead with someone, you can't even open your mouth for a long time.",0.568,0.71,0.078
sample_00004030,sample_00004030,0,0.92,"Hey, I didn't, I absolutely didn't pressure you.",-0.812,0.648,-0.21
sample_00004496,sample_00004496,0,4.0,Do you still paint?,-0.812,0.648,-0.21
sample_00006229,sample_00006229,0,0.72,Did you cry?,-0.55,-0.334,-0.702
sample_00000415,sample_00000415,0,1.73,I'm already fine.,-0.756,0.66,0.208
sample_00003125,sample_00003125,0,2.68,"Oh dear, look at this, how embarrassing.",1.0,0.47,0.544
sample_00001306,sample_00001306,0,1.88,I will be returning to the city for a few days tomorrow.,1.0,0.47,0.544
sample_00004049,sample_00004049,0,4.48,"Is this okay? Starting from tomorrow, I will teach him how to cook properly.",-0.756,0.66,0.208
sample_00004784,sample_00004784,0,1.4,"Merry Christmas. I saw your car outside, so I came over.",-0.756,0.66,0.208
